contrato,produto
1.335149971,POS
1.57717700,LIVE
1.335084528,LIVE
1.329269367,POS
1.332891065,CONTROLE
1.333043538,CONTROLE
1.334143656,CONTROLE
1.334143969,CONTROLE
1.330158195,CONTROLE
1.333583901,CONTROLE
1.333089114,CONTROLE
1.326913857,POS
1.326913159,POS
1.329351068,CONTROLE
1.329185016,CONTROLE
1.333815466,CONTROLE
1.332414965,CONTROLE
1.330143305,POS
1.331709454,CONTROLE
1.334300859,CONTROLE
1.333181873,POS
1.328866227,CONTROLE
1.332600185,CONTROLE
1.333139588,CONTROLE
1.331406255,LIVE
1.322881393,CONTROLE
1.331561325,CONTROLE
1.330909547,CONTROLE
1.333347001,CONTROLE
1.315849557,CONTROLE
1.331703894,POS
1.330628448,CONTROLE
1.324143549,CONTROLE
1.66122472,CONTROLE
1.326772657,LIVE
1.295566319,FIXO
1.318274940,OI
1.317736741,LIVE
1.327880724,CONTROLE
1.321653223,POS
1.262283009,CONTROLE
1.294003137,LIVE
1.70564675,CONTROLE
1.334680396,LIVE
1.338629528,POS
1.334309587,CONTROLE
1.319920347,CONTROLE
1.335595638,CONTROLE
1.335413326,CONTROLE
1.331341047,CONTROLE
1.334038667,CONTROLE
1.325014275,CONTROLE
1.334567445,CONTROLE
1.335749151,CONTROLE
1.333552633,CONTROLE
1.332567297,CONTROLE
1.330955619,CONTROLE
1.323804087,LIVE
1.314895152,CONTROLE
1.330054442,CONTROLE
1.325036692,CONTROLE
1.85454155,CONTROLE
1.329019636,CONTROLE
1.324054407,LIVE
1.330297517,POS
1.332383993,CONTROLE
1.338764603,POS
1.334483754,POS
1.337654070,CONTROLE
1.293083002,CONTROLE
1.332393308,CONTROLE
1.337962196,CONTROLE
1.329301264,CONTROLE
1.338919328,CONTROLE
1.80433502,CONTROLE
1.327695929,CONTROLE
1.334678054,CONTROLE
1.320934681,OI
1.330554570,CONTROLE
1.330387234,CONTROLE
1.341468188,LIVE
1.323716006,LIVE
1.335840768,CONTROLE
1.335373993,CONTROLE
1.329389763,CONTROLE
1.336459669,CONTROLE
1.335320226,CONTROLE
1.333540141,CONTROLE
1.296461085,LIVE
1.329224608,CONTROLE
1.328383792,CONTROLE
1.327995676,CONTROLE
1.330501358,POS
1.72486797,CONTROLE
1.330505687,CONTROLE
1.334452072,CONTROLE
1.336319369,CONTROLE
1.329525307,LIVE
1.327926892,POS
1.333451096,POS
1.332688761,CONTROLE
1.332861307,CONTROLE
1.75831645,CONTROLE
1.340248933,CONTROLE
1.335844576,CONTROLE
1.330583242,LIVE
1.332174777,CONTROLE
1.334740176,CONTROLE
1.333003990,CONTROLE
1.334523662,POS
1.331640709,CONTROLE
1.321457867,CONTROLE
1.307872943,CONTROLE
1.329093033,POS
1.295813979,CONTROLE
1.323276267,CONTROLE
1.337272515,CONTROLE
1.262120551,CONTROLE
1.337800313,CONTROLE
1.336799435,CONTROLE
1.339451474,CONTROLE
1.314815115,POS
1.335971567,CONTROLE
1.337371567,CONTROLE
1.317757720,LIVE
1.320657628,CONTROLE
1.326826209,CONTROLE
1.337755531,CONTROLE
1.263181290,CONTROLE
1.324078456,CONTROLE
1.339522181,CONTROLE
1.339451268,CONTROLE
1.28262622,CONTROLE
1.338453641,CONTROLE
1.341020557,POS
1.335875415,CONTROLE
1.340554047,POS
1.322685845,CONTROLE
1.340850194,CONTROLE
1.338801519,CONTROLE
1.340874297,LIVE
1.339456508,CONTROLE
1.336949714,CONTROLE
1.316527339,CONTROLE
1.319214927,LIVE
1.335943187,LIVE
1.337008365,CONTROLE
1.336222193,CONTROLE
1.333628595,CONTROLE
1.336358886,CONTROLE
1.337183289,CONTROLE
1.336624108,CONTROLE
1.337534772,CONTROLE
1.329362209,POS
1.322560073,CONTROLE
1.336437368,CONTROLE
1.336106578,CONTROLE
1.336741649,CONTROLE
1.336336631,CONTROLE
1.336650485,CONTROLE
1.336390264,CONTROLE
1.337938495,CONTROLE
1.336054709,CONTROLE
1.335640748,CONTROLE
1.336311253,CONTROLE
1.335022985,CONTROLE
1.315250467,POS
1.329129502,CONTROLE
1.87789345,POS
1.334245287,LIVE
1.335231055,CONTROLE
1.335122373,CONTROLE
1.330498223,CONTROLE
1.336246462,CONTROLE
1.334689863,CONTROLE
1.334447365,CONTROLE
1.334425888,CONTROLE
1.334280954,CONTROLE
1.334415372,CONTROLE
7.200393510,CORPORATE
1.333781332,CONTROLE
1.331571966,CONTROLE
1.333713862,CONTROLE
1.332982193,CONTROLE
1.332881390,CONTROLE
7.2049949,CORPORATE
1.332287718,CONTROLE
1.327001996,CONTROLE
1.332580274,CONTROLE
1.320982749,POS
1.57314564,CONTROLE
1.321740494,CONTROLE
1.331586941,POS
1.331190030,LIVE
1.334079953,CONTROLE
1.332026298,POS
1.332260516,CONTROLE
1.316176734,CONTROLE
1.264888065,CONTROLE
1.331213669,POS
1.332252408,CONTROLE
1.332937426,CONTROLE
1.331608420,CONTROLE
1.329550220,CONTROLE
1.321416121,OI
1.296426489,POS
1.330556916,CONTROLE
1.78793891,CONTROLE
1.319614690,CONTROLE
1.331772027,POS
1.263858343,CONTROLE
1.331665924,POS
1.329367426,CONTROLE
1.79148409,CONTROLE
1.321818575,CONTROLE
1.88316771,CONTROLE
1.67707906,FIXO
1.62070055,CONTROLE
1.88031178,CONTROLE
1.81696170,CONTROLE
1.329353222,CONTROLE
1.329054562,CONTROLE
1.298562240,CONTROLE
1.325038269,LIVE
1.328641598,CONTROLE
1.325227163,CONTROLE
1.328208329,CONTROLE
1.288360633,POS
1.328900005,CONTROLE
1.326972304,LIVE
1.339073017,POS
1.339043962,CONTROLE
1.330052073,POS
1.85620015,POS
1.338129548,CONTROLE
1.339099414,CONTROLE
1.329647515,LIVE
1.335188284,POS
1.313106609,CONTROLE
1.329185195,POS
1.330179261,POS
1.321248925,CONTROLE
1.339208855,CONTROLE
1.331899681,CONTROLE
1.335730744,CONTROLE
1.336012780,CONTROLE
1.326639202,CONTROLE
1.337564071,CONTROLE
1.336536982,CONTROLE
1.338283436,CONTROLE
1.338258514,CONTROLE
1.337620027,CONTROLE
1.338221906,CONTROLE
1.318552296,LIVE
1.338337078,CONTROLE
1.338729535,CONTROLE
1.338780063,CONTROLE
1.338461435,CONTROLE
1.314230852,CONTROLE
1.330204300,CONTROLE
1.335997823,CONTROLE
1.339716595,CONTROLE
1.339328994,CONTROLE
1.341141524,POS
1.338842740,CONTROLE
1.338444552,CONTROLE
1.339625616,CONTROLE
1.326412782,POS
1.335684887,CONTROLE
1.337081425,CONTROLE
1.336850493,CONTROLE
1.337398689,CONTROLE
1.336978295,CONTROLE
1.33962382,POS
1.276566154,CONTROLE
1.337178660,CONTROLE
1.74088857,POS
1.80883053,CONTROLE
1.64965496,FIXO
1.336898847,CONTROLE
1.336441458,CONTROLE
1.333771400,CONTROLE
1.335870943,LIVE
1.316542518,CONTROLE
1.80151156,POS
1.46838253,POS
1.335983052,CONTROLE
1.283651246,FIXO
1.335600826,PÓS PURO
1.88257446,CONTROLE
1.335543678,CONTROLE
1.335680005,CONTROLE
1.334247977,LIVE
1.322193321,LIVE
1.320644475,CONTROLE
1.336325569,CONTROLE
1.335042192,CONTROLE
1.334267664,CONTROLE
1.45646076,CONTROLE
1.279318235,CONTROLE
1.279318236,CONTROLE
1.334497701,CONTROLE
1.334676421,CONTROLE
1.334411264,CONTROLE
1.334976494,CONTROLE
1.330441216,POS
1.334093612,CONTROLE
1.334309397,CONTROLE
1.333825034,POS
1.333785193,CONTROLE
1.318316647,POS
1.80840375,CONTROLE
1.330774452,POS
1.325332869,CONTROLE
1.331674752,POS
1.85934268,CONTROLE
1.331821886,CONTROLE
1.331924663,POS
1.330975948,CONTROLE
1.324096440,CONTROLE
1.326396269,OI
1.327370526,LIVE
1.41929128,POS
1.331800208,CONTROLE
1.329216542,CONTROLE
1.328902418,CONTROLE
1.331006825,POS
1.328965826,LIVE
1.328878824,LIVE
1.303278410,CONTROLE
1.328108534,CONTROLE
1.329337210,LIVE
1.314243064,CONTROLE
1.88745647,CONTROLE
1.325302985,POS
1.336420932,CONTROLE
1.323667292,FIXO
1.338894198,CONTROLE
1.308272086,CONTROLE
1.41821166,CONTROLE
1.338256539,CONTROLE
1.338278484,CONTROLE
1.334361576,CONTROLE
1.331827281,POS
1.324247524,POS
1.333672896,CONTROLE
1.328960240,CONTROLE
1.333913433,CONTROLE
1.313338861,CONTROLE
1.263986922,CONTROLE
1.334050451,CONTROLE
1.330565337,CONTROLE
1.335118196,CONTROLE
1.77906165,POS
1.317148525,CONTROLE
1.337225092,CONTROLE
1.336606836,LIVE
1.321643541,OI
1.329524514,CONTROLE
1.333625841,CONTROLE
1.328950391,CONTROLE
1.333675423,POS
1.322506009,LIVE
1.330074399,CONTROLE
1.297571693,POS
1.327735830,LIVE
1.339473698,POS
1.334839875,CONTROLE
1.330761346,CONTROLE
1.337637090,CONTROLE
1.334939532,CONTROLE
1.335631055,CONTROLE
1.336394162,CONTROLE
1.328442960,LIVE
1.29896722,CONTROLE
1.335779664,CONTROLE
1.83504131,CONTROLE
1.264176849,LIVE
1.314863188,CONTROLE
1.330049303,POS
1.331414208,LIVE
1.324756977,CONTROLE
1.328134688,CONTROLE
1.328595835,CONTROLE
1.327318319,LIVE
1.329413883,CONTROLE
1.341481487,CONTROLE
1.338034027,LIVE
1.335661802,POS
1.317160927,CONTROLE
1.335253640,POS
1.336974421,CONTROLE
1.86914383,CONTROLE
1.333254313,CONTROLE
1.332156637,POS
1.331687893,CONTROLE
1.327016411,LIVE
1.321180797,CONTROLE
1.336361022,CONTROLE
1.327930533,CONTROLE
1.337097780,CONTROLE
1.338953796,CONTROLE
1.328916182,CONTROLE
1.336453845,CONTROLE
1.329362711,FIXO
1.338889659,CONTROLE
1.322217874,CONTROLE
1.329288645,CONTROLE
1.67469226,CONTROLE
1.67554506,CONTROLE
1.333927890,CONTROLE
1.337372406,CONTROLE
1.334878869,LIVE
1.335216927,POS
1.335130389,CONTROLE
1.313697191,CONTROLE
1.261002175,LIVE
1.318544139,CONTROLE
1.76037556,CONTROLE
1.338103858,CONTROLE
1.334335049,CONTROLE
1.337274804,CONTROLE
1.338937079,CONTROLE
1.77412738,CONTROLE
1.334919739,LIVE
1.263129015,POS
1.325741127,POS
1.337252312,CONTROLE
1.327884318,POS
1.330626977,CONTROLE
1.330105370,CONTROLE
1.327328814,POS
1.338182361,CONTROLE
1.324433697,CONTROLE
1.339153812,CONTROLE
1.338882534,CONTROLE
1.333625672,CONTROLE
1.337420716,CONTROLE
1.334313789,CONTROLE
1.328016752,CONTROLE
1.329942409,CONTROLE
1.337924552,CONTROLE
1.336715258,CONTROLE
1.337429269,CONTROLE
1.83442738,CONTROLE
1.316254662,CONTROLE
1.341278268,LIVE
1.341329059,CONTROLE
1.335708421,CONTROLE
1.338283579,CONTROLE
1.337973259,CONTROLE
1.334773425,CONTROLE
1.76195442,CONTROLE
1.333794063,POS
1.333528519,CONTROLE
1.336399911,CONTROLE
1.336400304,CONTROLE
1.320314893,Controle
1.335649933,Controle
1.334732387,CONTROLE
1.88373496,CONTROLE
1.331562100,CONTROLE
1.328835635,CONTROLE
1.328940371,LIVE
1.324875893,CONTROLE
7.2111639,CORPORATE
1.335304569,CONTROLE
1.328579969,CONTROLE
1.317491892,CONTROLE
1.331147584,CONTROLE
1.315982864,LIVE
1.340998661,POS
1.300388461,CONTROLE
1.334512126,CONTROLE
1.333735606,CONTROLE
1.326083641,CONTROLE
1.335512750,CONTROLE
1.330537095,CONTROLE
1.330624828,CONTROLE
1.334674794,CONTROLE
1.86973927,CONTROLE
1.321845811,POS
1.331301708,CONTROLE
1.339654142,LIVE
1.333058413,CONTROLE
1.327287939,CONTROLE
1.84068596,CONTROLE
1.324634915,CONTROLE
1.338025109,POS
1.295572328,CONTROLE
1.334293151,CONTROLE
1.334318211,CONTROLE
1.331605070,CONTROLE
1.337866330,CONTROLE
1.339217520,CONTROLE
1.338326732,CONTROLE
1.334702345,POS
1.335384848,CONTROLE
1.327147951,CONTROLE
1.338876438,CONTROLE
1.320898757,POS
1.335321201,CONTROLE
1.337031375,CONTROLE
1.338273423,CONTROLE
1.314567745,CONTROLE
1.337702319,CONTROLE
1.340477257,CONTROLE
1.341003655,POS
1.339862014,CONTROLE
1.337337189,CONTROLE
1.330055940,CONTROLE
1.320869686,POS
1.339068982,CONTROLE
1.339820958,LIVE
1.325573700,CONTROLE
1.332437549,CONTROLE
1.339840535,CONTROLE
1.316589045,LIVE
1.340191550,CONTROLE
1.339817997,CONTROLE
1.86801744,CONTROLE
1.318970852,CONTROLE
1.339939744,CONTROLE
1.263188055,CONTROLE
1.338469937,CONTROLE
1.336689371,CONTROLE
1.335645806,CONTROLE
1.335296699,LIVE
1.336475494,CONTROLE
1.336906424,CONTROLE
1.336426274,CONTROLE
1.336768031,CONTROLE
1.336533651,CONTROLE
1.335957498,CONTROLE
1.328863345,CONTROLE
1.322877439,CONTROLE
1.337253171,CONTROLE
1.321612300,CONTROLE
1.335159412,CONTROLE
1.336627645,CONTROLE
1.335630974,CONTROLE
1.332246216,CONTROLE
1.335259707,CONTROLE
1.336390280,CONTROLE
1.335998305,CONTROLE
1.335298701,CONTROLE
1.335730010,CONTROLE
1.330191999,CONTROLE
1.285620106,CONTROLE
1.335199357,CONTROLE
1.334729457,CONTROLE
1.87225096,CONTROLE
1.335996417,CONTROLE
1.79115838,POS
1.334494510,CONTROLE
1.314743116,CONTROLE
1.261745747,CONTROLE
1.51323428,LIVE
1.334963839,CONTROLE
1.314435340,CONTROLE
1.329574892,POS
1.333515815,CONTROLE
1.334273997,POS
1.334064012,CONTROLE
1.323989130,CONTROLE
1.319173376,CONTROLE
1.334013273,POS
1.318237525,POS
1.317053886,CONTROLE
1.333415908,CONTROLE
1.331210659,CONTROLE
1.286718399,CONTROLE
1.335051178,POS
1.333223955,CONTROLE
1.333208276,LIVE
1.334228873,CONTROLE
1.320844177,OI
1.318560839,CONTROLE
1.318543195,CONTROLE
1.332759372,CONTROLE
1.332706723,CONTROLE
1.332402110,POS
1.327353283,CONTROLE
1.323845918,CONTROLE
1.328388951,CONTROLE
1.44619584,CONTROLE
1.332331721,CONTROLE
1.328668944,CONTROLE
1.328196720,POS
1.333040618,CONTROLE
1.331686739,CONTROLE
1.330482151,POS
1.331229483,CONTROLE
1.331314267,CONTROLE
1.88550224,POS
1.329997575,CONTROLE
1.332068858,CONTROLE
1.325522194,CONTROLE
1.331962309,LIVE
1.331590634,CONTROLE
1.301994199,CONTROLE
1.330191776,POS
1.331632798,CONTROLE
1.319551400,OI
1.329831236,CONTROLE
1.331451873,CONTROLE
1.74305271,CONTROLE
1.276895619,POS
1.318057145,CONTROLE
1.292605979,CONTROLE
1.321747505,CONTROLE
1.329046402,CONTROLE
1.330645199,CONTROLE
1.322340780,CONTROLE
1.331142853,POS
1.78043171,CONTROLE
1.331619728,POS
1.330254364,CONTROLE
1.331845676,POS
1.331765298,POS
1.264961573,FIXO
1.80585602,CONTROLE
1.80585484,CONTROLE
1.76037891,LIVE
1.87728551,CONTROLE
1.86564426,CONTROLE
1.46862791,CONTROLE
1.327844891,CONTROLE
1.329401675,CONTROLE
1.81597786,POS
1.330132714,CONTROLE
1.329697243,CONTROLE
1.330660271,CONTROLE
1.330415750,POS
1.77153565,CONTROLE
1.318440399,POS
1.328974301,CONTROLE
1.271227441,CONTROLE
1.330315157,POS
1.330059572,CONTROLE
1.60149633,CONTROLE
1.329204532,POS
1.328765558,CONTROLE
1.327725870,LIVE
1.336518953,LIVE
1.339790558,CONTROLE
1.269605032,CONTROLE
1.269606111,CONTROLE
1.70535432,CONTROLE
1.340891632,CONTROLE
1.86805153,CONTROLE
1.330570846,CONTROLE
1.324765861,LIVE
1.335062038,CONTROLE
1.329124045,CONTROLE
1.330266173,CONTROLE
1.328816606,CONTROLE
1.334306191,LIVE
1.336156932,CONTROLE
1.336156766,POS
1.339893668,CONTROLE
1.321638161,LIVE
1.325772137,POS
1.324770227,POS
1.336564303,CONTROLE
1.336591981,CONTROLE
1.318112581,POS
1.333813369,CONTROLE
1.335417868,CONTROLE
1.76433524,CONTROLE
1.261334786,CONTROLE
1.261334937,CONTROLE
1.327357911,POS
1.334227810,CONTROLE
1.333688312,CONTROLE
1.333688522,CONTROLE
1.325772129,CONTROLE
1.330793464,CONTROLE
1.317876525,OI
1.331743760,CONTROLE
1.322985085,CONTROLE
1.330531437,POS
1.288268530,CONTROLE
1.340695179,CONTROLE
1.261271785,CONTROLE
1.315473720,LIVE
1.339958942,CONTROLE
1.330435652,CONTROLE
1.338638445,CONTROLE
1.336256468,CONTROLE
1.329856365,CONTROLE
1.333731051,CONTROLE
1.327656036,LIVE
1.326308327,CONTROLE
1.334184462,CONTROLE
1.333910845,CONTROLE
1.320625127,POS
1.328579055,CONTROLE
1.338876963,LIVE
1.337416307,CONTROLE
1.337784512,CONTROLE
1.264255564,LIVE
1.333544139,CONTROLE
1.337978097,LIVE
1.339541223,LIVE
1.266218560,CONTROLE
1.340569960,CONTROLE
1.331185838,CONTROLE
1.334781099,CONTROLE
1.3326570129999,LIVE
1.322938237,LIVE
1.85983117,CONTROLE
1.340526890,POS
1.338252510,CONTROLE
1.338252533,CONTROLE
1.338253133,CONTROLE
1.325198178,LIVE
1.336454028,CONTROLE
1.329065412,LIVE
1.292539682,POS
1.328058873,CONTROLE
1.321361999,CONTROLE
1.338133498,CONTROLE
1.332657013,LIVE
1.326910940,CONTROLE
1.337746031,CONTROLE
1.313592789,CONTROLE
1.278403022,CONTROLE
1.338328547,CONTROLE
1.332194822,CONTROLE
1.339539553,POS
1.337705280,CONTROLE
1.322326322,CONTROLE
1.319851269,CONTROLE
1.334376208,CONTROLE
1.325986964,LIVE
1.327651193,POS
1.339495687,CONTROLE
1.338553452,CONTROLE
1.296823694,LIVE
1.323867272,CONTROLE
1.336990226,LIVE
1.341335170,CONTROLE
1.321383220,CONTROLE
1.337668558,CONTROLE
1.337667729,POS
1.331675897,CONTROLE
1.319544994,POS
1.330937242,POS
1.320171043,POS
1.315435142,LIVE
1.338782464,CONTROLE
1.334876365,CONTROLE
1.341301500,CONTROLE
1.319302679,CONTROLE
1.317765645,CONTROLE
1.332388733,CONTROLE
1.339442407,CONTROLE
1.334316125,CONTROLE
1.336769325,CONTROLE
1.329823127,CONTROLE
1.335545151,CONTROLE
1.337436540,CONTROLE
1.337546845,CONTROLE
1.315147798,CONTROLE
1.262055651,CONTROLE
1.328121325,CONTROLE
1.337854326,CONTROLE
1.327175023,LIVE
1.338123878,CONTROLE
1.332201775,CONTROLE
1.332385792,CONTROLE
1.313680672,CONTROLE
1.335528610,CONTROLE
1.335934205,CONTROLE
1.336728628,CONTROLE
1.336456294,CONTROLE
1.337197255,CONTROLE
1.332936269,CONTROLE
1.62373637,POS
1.324032792,CONTROLE
1.336366284,POS
1.334620688,CONTROLE
1.335156339,CONTROLE
1.320189519,POS
1.336422518,CONTROLE
1.335142094,CONTROLE
1.79305407,LIVE
1.336267404,CONTROLE
1.85066803,CONTROLE
1.334989176,CONTROLE
1.331531727,CONTROLE
1.335580841,CONTROLE
1.336145994,CONTROLE
1.332977281,LIVE
1.313036660,CONTROLE
1.335764206,CONTROLE
1.335996545,CONTROLE
1.325688289,CONTROLE
1.336466819,PÓS PURO
1.266976858,CONTROLE
1.336351750,CONTROLE
1.329533205,CONTROLE
1.337233402,CONTROLE
1.335716493,CONTROLE
1.334254728,CONTROLE
1.334840095,CONTROLE
1.320345574,LIVE
1.335222174,CONTROLE
1.330359996,CONTROLE
1.293735677,CONTROLE
1.73258038,CONTROLE
1.320972259,LIVE
1.324683754,POS
1.326698544,POS
1.334873733,CONTROLE
1.334271450,CONTROLE
1.328065057,CONTROLE
1.334170678,CONTROLE
1.81721538,CONTROLE
1.333313248,CONTROLE
1.333924677,CONTROLE
1.333521882,CONTROLE
1.333942505,CONTROLE
1.333057456,CONTROLE
1.330568710,CONTROLE
1.332292145,CONTROLE
1.323765302,POS
1.273704874,LIVE
1.333492608,CONTROLE
1.331153143,POS
1.331532269,CONTROLE
1.328483459,CONTROLE
1.333577589,POS
1.331531135,CONTROLE
1.318666723,CONTROLE
1.333032079,CONTROLE
1.325661381,POS
1.325661347,POS
1.325286888,POS
1.322289605,POS
1.261859565,CONTROLE
1.332849898,CONTROLE
1.290208640,CONTROLE
1.329710848,POS
1.333051379,CONTROLE
1.332750012,CONTROLE
1.261034807,CONTROLE
1.327257412,LIVE
1.332530460,CONTROLE
1.331498118,CONTROLE
1.329903666,CONTROLE
1.331827585,POS
1.329789559,LIVE
1.331842672,CONTROLE
1.79278140,CONTROLE
1.78395015,CONTROLE
1.326980145,CONTROLE
1.261314084,CONTROLE
1.331540921,POS
1.332298145,CONTROLE
1.286468772,LIVE
1.263491452,CONTROLE
1.325426064,CONTROLE
1.319613231,LIVE
1.331536748,POS
1.321935200,CONTROLE
1.331456941,POS
1.262265284,CONTROLE
1.331173254,CONTROLE
1.330389688,POS
1.292334574,CONTROLE
1.330478940,CONTROLE
1.330804861,POS
1.329408557,CONTROLE
1.331370080,POS
1.322121776,CONTROLE
1.328488817,CONTROLE
1.319007862,POS
1.313059267,POS
1.265314922,CONTROLE
1.43229628,CONTROLE
1.329625922,CONTROLE
1.330539953,POS
1.317107617,CONTROLE
1.329744434,CONTROLE
1.82041933,LIVE
1.331182964,CONTROLE
1.329403540,CONTROLE
1.317852895,CONTROLE
1.324797495,CONTROLE
1.330375049,CONTROLE
1.330359446,CONTROLE
1.322876510,CONTROLE
1.317045252,CONTROLE
1.75224513,POS
1.316294167,CONTROLE
1.329826802,LIVE
1.328863542,CONTROLE
1.330482764,CONTROLE
1.328568854,CONTROLE
1.330221172,POS
1.57284901,CONTROLE
1.64575734,FIXO
1.327712051,CONTROLE
1.324503445,LIVE
1.328983050,CONTROLE
1.327994251,LIVE
1.323354193,CONTROLE
1.87122752,CONTROLE
1.339258718,CONTROLE
1.331128693,CONTROLE
1.333545154,LIVE
1.339503165,CONTROLE
1.326945895,LIVE
1.329241938,CONTROLE
1.330842985,LIVE
1.330596466,LIVE
1.81088630,CONTROLE
1.338579761,CONTROLE
1.335727172,CONTROLE
1.320795989,CONTROLE
1.331398843,POS
1.328878700,LIVE
1.337416555,CONTROLE
1.328425507,CONTROLE
1.337621051,CONTROLE
1.332967327,CONTROLE
1.338398776,CONTROLE
1.331953539,CONTROLE
1.320802482,CONTROLE
1.329509476,CONTROLE
1.319186174,CONTROLE
1.314462207,CONTROLE
1.333787752,CONTROLE
1.324966518,CONTROLE
1.336125728,CONTROLE
1.317943831,FIXO
1.332180887,CONTROLE
1.317880873,POS
1.334470904,CONTROLE
1.340289252,POS
1.338142755,CONTROLE
1.338539015,CONTROLE
1.338310331,CONTROLE
1.339125452,CONTROLE
1.340022315,CONTROLE
1.337259067,CONTROLE
1.337207668,CONTROLE
1.290787040,CONTROLE
1.337240779,CONTROLE
1.335435678,CONTROLE
1.317229360,CONTROLE
1.316138868,CONTROLE
1.314148705,LIVE
1.330162111,CONTROLE
1.325289028,POS
1.324211618,LIVE
1.329884475,CONTROLE
1.295612194,LIVE
1.296504606,LIVE
1.296863375,LIVE
1.318040131,CONTROLE
1.337000846,CONTROLE
1.85694728,CONTROLE
1.339308683,POS
1.325032761,CONTROLE
1.337626524,CONTROLE
1.278366314,POS
1.336696316,CONTROLE
1.329720482,CONTROLE
1.340670377,CONTROLE
1.262799567,LIVE
1.316802639,POS
1.334352339,LIVE
1.331849707,CONTROLE
1.338265364,CONTROLE
7.2055557,CORPORATE
1.337581370,CONTROLE
1.338061462,CONTROLE
1.337690599,CONTROLE
1.332963451,CONTROLE
1.323349850,POS
1.336474132,CONTROLE
1.327292561,LIVE
1.41064759,POS
1.338159666,CONTROLE
1.295975313,CONTROLE
1.341058269,LIVE
1.337655683,CONTROLE
1.337847060,CONTROLE
1.337930999,CONTROLE
1.338810493,LIVE
1.337134553,CONTROLE
1.81090732,CONTROLE
1.338917414,CONTROLE
1.338436569,CONTROLE
1.335058910,CONTROLE
1.338172842,CONTROLE
1.335137811,POS
1.309277629,CONTROLE
1.338725703,CONTROLE
1.315886365,CONTROLE
1.338182895,CONTROLE
1.340467351,CONTROLE
1.72272046,CONTROLE
1.337922763,CONTROLE
1.314164757,CONTROLE
1.336016302,POS
1.338246779,CONTROLE
1.334699118,LIVE
1.317196917,CONTROLE
1.339878419,CONTROLE
1.319230636,CONTROLE
1.339001264,CONTROLE
1.315412365,CONTROLE
1..315544727,CONTROLE
1.56114748,CONTROLE
1.339049474,CONTROLE
1.86755435,CONTROLE
1.336310021,CONTROLE
1.331131820,POS
