contrato,bloqueio
1.331266711,MIGRACAO INDEVIDA
1.80567502,MIGRACAO INDEVIDA
1.261987771,MIGRACAO INDEVIDA
1.332329583,MIGRACAO INDEVIDA
1.319909103,MIGRACAO INDEVIDA
1.265217899,MIGRACAO INDEVIDA
1.296527390,MIGRACAO INDEVIDA
1.87677145,MIGRACAO INDEVIDA
1.319258309,MIGRACAO INDEVIDA
1.307897959,MIGRACAO INDEVIDA
1.331052163,MIGRACAO INDEVIDA
1.80611062,MIGRACAO INDEVIDA
1.271762384,MIGRACAO INDEVIDA
1.335326846,MIGRACAO INDEVIDA
1.335327020,MIGRACAO INDEVIDA
1.328263771,MIGRACAO INDEVIDA
1.330050616,MIGRACAO INDEVIDA
1.326863625,MIGRACAO INDEVIDA
1.333828340,MIGRACAO INDEVIDA
1.265147485,MIGRACAO INDEVIDA
1.77734645,MIGRACAO INDEVIDA
1.321096325,MIGRACAO INDEVIDA
1.329508745,MIGRACAO INDEVIDA
1.335231280,MIGRACAO INDEVIDA
1.327184316,MIGRACAO INDEVIDA
1.264399623,MIGRACAO INDEVIDA
1.312844509,MIGRACAO INDEVIDA
1.68143589,MIGRACAO INDEVIDA
1.263194787,MIGRACAO INDEVIDA
1.328983752,MIGRACAO INDEVIDA
1.71597111,MIGRACAO INDEVIDA
1.325008819,MIGRACAO INDEVIDA
1.325007611,MIGRACAO INDEVIDA
1.325009907,MIGRACAO INDEVIDA
1.321746172,MIGRACAO INDEVIDA
1.81166957,MIGRACAO INDEVIDA
1.43694293,MIGRACAO INDEVIDA
1.291649142,MIGRACAO INDEVIDA
1.79447801,MIGRACAO INDEVIDA
1.323475096,MIGRACAO INDEVIDA
7.2012077,MIGRACAO INDEVIDA
1.70754254,MIGRACAO INDEVIDA
1.300175901,MIGRACAO INDEVIDA
1.81913329,MIGRACAO INDEVIDA
1.318000727,MIGRACAO INDEVIDA
1.334424918,MIGRACAO INDEVIDA
1.334379371,MIGRACAO INDEVIDA
1.44235414,MIGRACAO INDEVIDA
1.75793082,MIGRACAO INDEVIDA
1.296633223,MIGRACAO INDEVIDA
1.261943888,MIGRACAO INDEVIDA
1.325854427,MIGRACAO INDEVIDA
1.335385334,MIGRACAO INDEVIDA
1.78993152,MIGRACAO INDEVIDA
1.320511096,MIGRACAO INDEVIDA
1.320897467,MIGRACAO INDEVIDA
1.333657503,MIGRACAO INDEVIDA
1.84513647,MIGRACAO INDEVIDA
1.329227131,MIGRACAO INDEVIDA
1.84002503,MIGRACAO INDEVIDA
1.316454242,MIGRACAO INDEVIDA
1.62457304,MIGRACAO INDEVIDA
1.62457302,MIGRACAO INDEVIDA
1.314683445,MIGRACAO INDEVIDA
1.277644540,MIGRACAO INDEVIDA
1.294167693,MIGRACAO INDEVIDA
1.318253762,MIGRACAO INDEVIDA
1.261473154,MIGRACAO INDEVIDA
1.328752039,MIGRACAO INDEVIDA
1.324797459,MIGRACAO INDEVIDA
1.327366544,MIGRACAO INDEVIDA
1.70609272,MIGRACAO INDEVIDA
1.85999960,MIGRACAO INDEVIDA
1.313982488,MIGRACAO INDEVIDA
1.305358265,MIGRACAO INDEVIDA
1.321433731,MIGRACAO INDEVIDA
1.59662279,MIGRACAO INDEVIDA
1.318391913,MIGRACAO INDEVIDA
1.76764834,MIGRACAO INDEVIDA
1.264129969,MIGRACAO INDEVIDA
1.321401708,MIGRACAO INDEVIDA
1.261409813,MIGRACAO INDEVIDA
1.319988943,MIGRACAO INDEVIDA
1.86802980,MIGRACAO INDEVIDA
1.318661581,MIGRACAO INDEVIDA
1.322581927,MIGRACAO INDEVIDA
1.261600029,MIGRACAO INDEVIDA
1.292751518,MIGRACAO INDEVIDA
1.281557805,MIGRACAO INDEVIDA
1.81355517,MIGRACAO INDEVIDA
1.318216937,MIGRACAO INDEVIDA
1.327770914,MIGRACAO INDEVIDA
1.85843894,MIGRACAO INDEVIDA
1.322012547,MIGRACAO INDEVIDA
1.79421897,MIGRACAO INDEVIDA
1.333580788,MIGRACAO INDEVIDA
1.86937080,MIGRACAO INDEVIDA
1.83196088,MIGRACAO INDEVIDA
1.31539393,MIGRACAO INDEVIDA
1.327794354,MIGRACAO INDEVIDA
1.88190293,MIGRACAO INDEVIDA
1.330178511,MIGRACAO INDEVIDA
1.78128507,MIGRACAO INDEVIDA
1.264146798,MIGRACAO INDEVIDA
1.83082972,MIGRACAO INDEVIDA
1.263265939,MIGRACAO INDEVIDA
1.264844707,MIGRACAO INDEVIDA
1.319188657,MIGRACAO INDEVIDA
1.315179488,MIGRACAO INDEVIDA
1.314490888,MIGRACAO INDEVIDA
1.314592441,MIGRACAO INDEVIDA
1.85891259,MIGRACAO INDEVIDA
1.46228826,MIGRACAO INDEVIDA
1.85334781,MIGRACAO INDEVIDA
1.333952560,MIGRACAO INDEVIDA
1.313511355,MIGRACAO INDEVIDA
1.293544180,MIGRACAO INDEVIDA
1.316164544,MIGRACAO INDEVIDA
1.77309322,MIGRACAO INDEVIDA
1.80290155,MIGRACAO INDEVIDA
1.314568337,MIGRACAO INDEVIDA
1.55739522,MIGRACAO INDEVIDA
1.87047466,MIGRACAO INDEVIDA
1.326553812,MIGRACAO INDEVIDA
1.327007879,MIGRACAO INDEVIDA
1.83581502,MIGRACAO INDEVIDA
1.262101558,MIGRACAO INDEVIDA
1.261561518,MIGRACAO INDEVIDA
1.83706097,MIGRACAO INDEVIDA
1.85222936,MIGRACAO INDEVIDA
1.71895535,MIGRACAO INDEVIDA
1.333659807,MIGRACAO INDEVIDA
1.337488535,MIGRACAO INDEVIDA
1.88217773,MIGRACAO INDEVIDA
1.317166172,MIGRACAO INDEVIDA
1.329596200,MIGRACAO INDEVIDA
1.54890582,MIGRACAO INDEVIDA
1.321247015,MIGRACAO INDEVIDA
1.323820731,MIGRACAO INDEVIDA
1.328521801,MIGRACAO INDEVIDA
1.334040999,MIGRACAO INDEVIDA
1.334066761,MIGRACAO INDEVIDA
1.334068088,MIGRACAO INDEVIDA
1.334232723,MIGRACAO INDEVIDA
1.316321403,MIGRACAO INDEVIDA
1.326044552,MIGRACAO INDEVIDA
1.314658975,MIGRACAO INDEVIDA
1.332825324,MIGRACAO INDEVIDA
1.327706081,MIGRACAO INDEVIDA
1.325169081,MIGRACAO INDEVIDA
1.314132591,MIGRACAO INDEVIDA
1.339426850,MIGRACAO INDEVIDA
1.82633879,MIGRACAO INDEVIDA
1.328853821,MIGRACAO INDEVIDA
1.328947043,MIGRACAO INDEVIDA
1.261669536,MIGRACAO INDEVIDA
1.61883796,MIGRACAO INDEVIDA
1.313808563,MIGRACAO INDEVIDA
1.323868164,MIGRACAO INDEVIDA
1.74803564,MIGRACAO INDEVIDA
1.79983648,MIGRACAO INDEVIDA
1.316957950,MIGRACAO INDEVIDA
1.320458547,MIGRACAO INDEVIDA
1.309295214,MIGRACAO INDEVIDA
1.297670987,MIGRACAO INDEVIDA
1.75000586,MIGRACAO INDEVIDA
1.74971591,MIGRACAO INDEVIDA
1.327638378,MIGRACAO INDEVIDA
1.78577745,MIGRACAO INDEVIDA
1.65899345,MIGRACAO INDEVIDA
1.334783476,MIGRACAO INDEVIDA
1.323609768,MIGRACAO INDEVIDA
1.261910096,MIGRACAO INDEVIDA
1.23448250,MIGRACAO INDEVIDA
1.297600553,MIGRACAO INDEVIDA
1.335055183,MIGRACAO INDEVIDA
1.85089596,MIGRACAO INDEVIDA
1.335553276,MIGRACAO INDEVIDA
1.87178466,MIGRACAO INDEVIDA
1.304907452,MIGRACAO INDEVIDA
1.296519469,MIGRACAO INDEVIDA
1.83068726,MIGRACAO INDEVIDA
1.314566594,MIGRACAO INDEVIDA
1.315581491,MIGRACAO INDEVIDA
1.320891825,MIGRACAO INDEVIDA
1.325254818,MIGRACAO INDEVIDA
1.298898887,MIGRACAO INDEVIDA
1.85812204,MIGRACAO INDEVIDA
1.82676514,MIGRACAO INDEVIDA
1.82676562,MIGRACAO INDEVIDA
1.76967725,MIGRACAO INDEVIDA
1.327725874,MIGRACAO INDEVIDA
1.327977880,MIGRACAO INDEVIDA
1.314740353,MIGRACAO INDEVIDA
1.335990254,MIGRACAO INDEVIDA
1.319856713,MIGRACAO INDEVIDA
1.330491786,MIGRACAO INDEVIDA
1.315809457,MIGRACAO INDEVIDA
1.318153708,MIGRACAO INDEVIDA
1.313821884,MIGRACAO INDEVIDA
1.264881769,MIGRACAO INDEVIDA
1.324529951,MIGRACAO INDEVIDA
1.327406369,MIGRACAO INDEVIDA
1.82156968,MIGRACAO INDEVIDA
1.320483049,MIGRACAO INDEVIDA
1.279549097,MIGRACAO INDEVIDA
1.318382519,MIGRACAO INDEVIDA
1.317643063,MIGRACAO INDEVIDA
1.319114601,MIGRACAO INDEVIDA
1.319114826,MIGRACAO INDEVIDA
1.319114865,MIGRACAO INDEVIDA
1.330345983,MIGRACAO INDEVIDA
1.328836126,MIGRACAO INDEVIDA
1.292392035,MIGRACAO INDEVIDA
1.315911374,MIGRACAO INDEVIDA
1.322421953,MIGRACAO INDEVIDA
1.322423695,MIGRACAO INDEVIDA
1.86505007,MIGRACAO INDEVIDA
1.72382795,MIGRACAO INDEVIDA
1.300752908,MIGRACAO INDEVIDA
1.75666727,MIGRACAO INDEVIDA
1.273411180,MIGRACAO INDEVIDA
1.68469861,MIGRACAO INDEVIDA
1.82147211,MIGRACAO INDEVIDA
1.48365114,MIGRACAO INDEVIDA
1.329810071,MIGRACAO INDEVIDA
1.334269610,MIGRACAO INDEVIDA
1.313550290,MIGRACAO INDEVIDA
1.328581477,MIGRACAO INDEVIDA
1.262445744,MIGRACAO INDEVIDA
1.315132336,MIGRACAO INDEVIDA
1.265105240,MIGRACAO INDEVIDA
1.321162049,MIGRACAO INDEVIDA
1.262702397,MIGRACAO INDEVIDA
1.334379183,MIGRACAO INDEVIDA
1.263896449,MIGRACAO INDEVIDA
1.331841137,MIGRACAO INDEVIDA
1.318541113,MIGRACAO INDEVIDA
1.81635881,MIGRACAO INDEVIDA
1.320450682,MIGRACAO INDEVIDA
1.328581374,MIGRACAO INDEVIDA
1.318515326,MIGRACAO INDEVIDA
1.279340223,MIGRACAO INDEVIDA
1.311111799,MIGRACAO INDEVIDA
1.319896051,MIGRACAO INDEVIDA
1.266345092,MIGRACAO INDEVIDA
1.292800222,MIGRACAO INDEVIDA
1.79061557,MIGRACAO INDEVIDA
1.328407182,MIGRACAO INDEVIDA
1.274756535,MIGRACAO INDEVIDA
1.315090423,MIGRACAO INDEVIDA
1.262390885,MIGRACAO INDEVIDA
1.74727112,MIGRACAO INDEVIDA
1.74859666,MIGRACAO INDEVIDA
1.80227034,MIGRACAO INDEVIDA
1.316056344,MIGRACAO INDEVIDA
1.328135897,MIGRACAO INDEVIDA
1.313998529,MIGRACAO INDEVIDA
1.326723871,MIGRACAO INDEVIDA
1.315057233,MIGRACAO INDEVIDA
1.76142055,MIGRACAO INDEVIDA
1.81727392,MIGRACAO INDEVIDA
1.330027708,MIGRACAO INDEVIDA
1.262685373,MIGRACAO INDEVIDA
1.316193813,MIGRACAO INDEVIDA
1.298367449,MIGRACAO INDEVIDA
1.322878713,MIGRACAO INDEVIDA
1.306000473,MIGRACAO INDEVIDA
1.314797161,MIGRACAO INDEVIDA
1.82948958,MIGRACAO INDEVIDA
1.77111187,MIGRACAO INDEVIDA
1.277635567,MIGRACAO INDEVIDA
1.290612318,MIGRACAO INDEVIDA
1.334848394,MIGRACAO INDEVIDA
1.317238145,MIGRACAO INDEVIDA
1.293451515,MIGRACAO INDEVIDA
1.84090542,MIGRACAO INDEVIDA
1.319146934,MIGRACAO INDEVIDA
1.322293389,MIGRACAO INDEVIDA
1.330967379,MIGRACAO INDEVIDA
1.330441026,MIGRACAO INDEVIDA
1.86267459,MIGRACAO INDEVIDA
1.325295048,MIGRACAO INDEVIDA
1.315393376,MIGRACAO INDEVIDA
1.336123318,MIGRACAO INDEVIDA
1.319198313,MIGRACAO INDEVIDA
1.321398940,MIGRACAO INDEVIDA
1.304119702,MIGRACAO INDEVIDA
1.313384648,MIGRACAO INDEVIDA
1.330903060,MIGRACAO INDEVIDA
1.323871396,MIGRACAO INDEVIDA
1.45968472,MIGRACAO INDEVIDA
1.84644680,MIGRACAO INDEVIDA
1.320233256,MIGRACAO INDEVIDA
1.85960191,MIGRACAO INDEVIDA
1.330988999,MIGRACAO INDEVIDA
1.297205641,MIGRACAO INDEVIDA
1.71365781,MIGRACAO INDEVIDA
1.333054351,MIGRACAO INDEVIDA
1.261141038,MIGRACAO INDEVIDA
1.73846844,MIGRACAO INDEVIDA
1.88637150,MIGRACAO INDEVIDA
1.289174209,MIGRACAO INDEVIDA
1.262996484,MIGRACAO INDEVIDA
1.326983017,MIGRACAO INDEVIDA
1.334176173,MIGRACAO INDEVIDA
1.266793504,MIGRACAO INDEVIDA
1.313246357,MIGRACAO INDEVIDA
1.336355220,MIGRACAO INDEVIDA
1.307661084,MIGRACAO INDEVIDA
1.265077030,MIGRACAO INDEVIDA
1.331818347,MIGRACAO INDEVIDA
1.293441260,MIGRACAO INDEVIDA
1.319037027,MIGRACAO INDEVIDA
1.262022607,MIGRACAO INDEVIDA
1.313166365,MIGRACAO INDEVIDA
1.315625205,MIGRACAO INDEVIDA
1.316244206,MIGRACAO INDEVIDA
1.322769484,MIGRACAO INDEVIDA
1.76786911,MIGRACAO INDEVIDA
1.263713618,MIGRACAO INDEVIDA
1.78681545,MIGRACAO INDEVIDA
1.79482777,MIGRACAO INDEVIDA
1.313531581,MIGRACAO INDEVIDA
1.289429468,MIGRACAO INDEVIDA
1.330882287,MIGRACAO INDEVIDA
1.72910076,MIGRACAO INDEVIDA
1.298198822,MIGRACAO INDEVIDA
1.325022783,MIGRACAO INDEVIDA
1.296511661,MIGRACAO INDEVIDA
1.334085098,MIGRACAO INDEVIDA
1.327620997,MIGRACAO INDEVIDA
1.317167998,MIGRACAO INDEVIDA
1.326789296,MIGRACAO INDEVIDA
1.325177302,MIGRACAO INDEVIDA
1.86364738,MIGRACAO INDEVIDA
1.325011050,MIGRACAO INDEVIDA
1.317083812,MIGRACAO INDEVIDA
1.314605503,MIGRACAO INDEVIDA
1.318628516,MIGRACAO INDEVIDA
1.312696863,MIGRACAO INDEVIDA
1.46236758,MIGRACAO INDEVIDA
1.78464348,MIGRACAO INDEVIDA
1.321795873,MIGRACAO INDEVIDA
1.76322087,MIGRACAO INDEVIDA
1.80888127,MIGRACAO INDEVIDA
1.314009980,MIGRACAO INDEVIDA
1.330490463,MIGRACAO INDEVIDA
1.261044756,MIGRACAO INDEVIDA
1.72088927,MIGRACAO INDEVIDA
1.325042496,MIGRACAO INDEVIDA
1.320890274,MIGRACAO INDEVIDA
1.316588612,MIGRACAO INDEVIDA
1.315880035,MIGRACAO INDEVIDA
1.82009612,MIGRACAO INDEVIDA
1.61591351,MIGRACAO INDEVIDA
1.82931419,MIGRACAO INDEVIDA
1.73504519,MIGRACAO INDEVIDA
1.262179730,MIGRACAO INDEVIDA
1.85444218,MIGRACAO INDEVIDA
1.324671606,MIGRACAO INDEVIDA
1.314909706,MIGRACAO INDEVIDA
1.336390082,MIGRACAO INDEVIDA
1.323202929,MIGRACAO INDEVIDA
1.335533082,MIGRACAO INDEVIDA
1.330527756,MIGRACAO INDEVIDA
1.327196837,MIGRACAO INDEVIDA
1.294438039,MIGRACAO INDEVIDA
1.71320517,MIGRACAO INDEVIDA
1.315381624,MIGRACAO INDEVIDA
1.317664273,MIGRACAO INDEVIDA
1.313852667,MIGRACAO INDEVIDA
1.77710003,MIGRACAO INDEVIDA
1.88756305,MIGRACAO INDEVIDA
1.329464248,MIGRACAO INDEVIDA
1.319395305,MIGRACAO INDEVIDA
1.262812726,MIGRACAO INDEVIDA
1.332136186,MIGRACAO INDEVIDA
1.323839434,MIGRACAO INDEVIDA
1.329560935,MIGRACAO INDEVIDA
1.265821506,MIGRACAO INDEVIDA
1.323320818,MIGRACAO INDEVIDA
1.297654547,MIGRACAO INDEVIDA
1.297674433,MIGRACAO INDEVIDA
1.293035090,MIGRACAO INDEVIDA
1.330519992,MIGRACAO INDEVIDA
1.314679712,MIGRACAO INDEVIDA
1.68351792,MIGRACAO INDEVIDA
1.68276609,MIGRACAO INDEVIDA
1.68270338,MIGRACAO INDEVIDA
1.68499189,MIGRACAO INDEVIDA
1.314177343,MIGRACAO INDEVIDA
1.323616859,MIGRACAO INDEVIDA
1.314216025,MIGRACAO INDEVIDA
1.329971753,MIGRACAO INDEVIDA
1.331156283,MIGRACAO INDEVIDA
1.44539196,MIGRACAO INDEVIDA
1.44539186,MIGRACAO INDEVIDA
1.290448992,MIGRACAO INDEVIDA
1.337423128,MIGRACAO INDEVIDA
1.321958526,MIGRACAO INDEVIDA
1.320704494,MIGRACAO INDEVIDA
1.319149587,MIGRACAO INDEVIDA
1.327659980,MIGRACAO INDEVIDA
1.320618016,MIGRACAO INDEVIDA
1.316455680,MIGRACAO INDEVIDA
1.82972230,MIGRACAO INDEVIDA
1.82972231,MIGRACAO INDEVIDA
1.83613875,MIGRACAO INDEVIDA
1.330391127,MIGRACAO INDEVIDA
1.316538110,MIGRACAO INDEVIDA
1.295543416,MIGRACAO INDEVIDA
1.262718013,MIGRACAO INDEVIDA
1.310611764,MIGRACAO INDEVIDA
1.80400300,MIGRACAO INDEVIDA
1.314526173,MIGRACAO INDEVIDA
1.292813509,MIGRACAO INDEVIDA
1.262775531,MIGRACAO INDEVIDA
1.276673939,MIGRACAO INDEVIDA
1.273382441,MIGRACAO INDEVIDA
1.75705923,MIGRACAO INDEVIDA
1.330625753,MIGRACAO INDEVIDA
1.334145826,MIGRACAO INDEVIDA
1.321736953,MIGRACAO INDEVIDA
1.316260777,MIGRACAO INDEVIDA
1.298320598,MIGRACAO INDEVIDA
1.264959758,MIGRACAO INDEVIDA
1.83167909,MIGRACAO INDEVIDA
1.301494422,MIGRACAO INDEVIDA
1.320493675,MIGRACAO INDEVIDA
1.314717765,MIGRACAO INDEVIDA
1.330683907,MIGRACAO INDEVIDA
1.300576624,MIGRACAO INDEVIDA
1.298015149,MIGRACAO INDEVIDA
1.328609416,MIGRACAO INDEVIDA
1.84812937,MIGRACAO INDEVIDA
1.330561688,MIGRACAO INDEVIDA
1.80436358,MIGRACAO INDEVIDA
1.85177332,MIGRACAO INDEVIDA
1.325184132,MIGRACAO INDEVIDA
1.320258001,MIGRACAO INDEVIDA
1.262812338,MIGRACAO INDEVIDA
1.335230140,MIGRACAO INDEVIDA
1.81414606,MIGRACAO INDEVIDA
1.330655996,MIGRACAO INDEVIDA
1.63634443,MIGRACAO INDEVIDA
1.72197240,MIGRACAO INDEVIDA
1.261216105,MIGRACAO INDEVIDA
1.295610214,MIGRACAO INDEVIDA
1.319331455,MIGRACAO INDEVIDA
1.328382697,MIGRACAO INDEVIDA
1.329628691,MIGRACAO INDEVIDA
1.335222380,MIGRACAO INDEVIDA
1.325463980,MIGRACAO INDEVIDA
1.321358992,MIGRACAO INDEVIDA
1.318131194,MIGRACAO INDEVIDA
1.292588258,MIGRACAO INDEVIDA
1.303446760,MIGRACAO INDEVIDA
1.86146764,MIGRACAO INDEVIDA
1.323446394,MIGRACAO INDEVIDA
1.265076446,MIGRACAO INDEVIDA
1.85744250,MIGRACAO INDEVIDA
1.86263413,MIGRACAO INDEVIDA
1.328351499,MIGRACAO INDEVIDA
1.262706637,MIGRACAO INDEVIDA
1.313674147,MIGRACAO INDEVIDA
1.334209802,MIGRACAO INDEVIDA
1.74461071,MIGRACAO INDEVIDA
1.74455292,MIGRACAO INDEVIDA
1.330931183,MIGRACAO INDEVIDA
1.319601855,MIGRACAO INDEVIDA
1.264911107,MIGRACAO INDEVIDA
1.323734570,MIGRACAO INDEVIDA
1.328894246,MIGRACAO INDEVIDA
1.324373870,MIGRACAO INDEVIDA
1.80181593,MIGRACAO INDEVIDA
1.84938249,MIGRACAO INDEVIDA
1.323505855,MIGRACAO INDEVIDA
1.75490383,MIGRACAO INDEVIDA
1.52650929,MIGRACAO INDEVIDA
1.323296214,MIGRACAO INDEVIDA
1.320447173,MIGRACAO INDEVIDA
1.316935374,MIGRACAO INDEVIDA
1.318134850,MIGRACAO INDEVIDA
1.315512945,MIGRACAO INDEVIDA
1.314049709,MIGRACAO INDEVIDA
1.300146923,MIGRACAO INDEVIDA
1.263431298,MIGRACAO INDEVIDA
1.302270636,MIGRACAO INDEVIDA
1.263396784,MIGRACAO INDEVIDA
1.70316324,MIGRACAO INDEVIDA
1.79433280,MIGRACAO INDEVIDA
1.49402061,MIGRACAO INDEVIDA
1.82099944,MIGRACAO INDEVIDA
1.290778830,MIGRACAO INDEVIDA
1.60573817,MIGRACAO INDEVIDA
1.295685350,MIGRACAO INDEVIDA
1.331902144,MIGRACAO INDEVIDA
1.263852876,MIGRACAO INDEVIDA
1.324743536,MIGRACAO INDEVIDA
1.85939243,MIGRACAO INDEVIDA
1.319363593,MIGRACAO INDEVIDA
1.320059955,MIGRACAO INDEVIDA
1.265163877,MIGRACAO INDEVIDA
1.88105785,MIGRACAO INDEVIDA
1.325695810,MIGRACAO INDEVIDA
1.330099571,MIGRACAO INDEVIDA
1.80146542,MIGRACAO INDEVIDA
1.87641455,MIGRACAO INDEVIDA
1.264852602,MIGRACAO INDEVIDA
1.324697817,MIGRACAO INDEVIDA
1.324771010,MIGRACAO INDEVIDA
1.313927070,MIGRACAO INDEVIDA
1.323841751,MIGRACAO INDEVIDA
1.335196161,MIGRACAO INDEVIDA
1.309261923,MIGRACAO INDEVIDA
1.324665150,MIGRACAO INDEVIDA
1.324192636,MIGRACAO INDEVIDA
1.63289403,MIGRACAO INDEVIDA
1.80651157,MIGRACAO INDEVIDA
1.78975536,MIGRACAO INDEVIDA
1.313735738,MIGRACAO INDEVIDA
1.72122830,MIGRACAO INDEVIDA
1.320029229,MIGRACAO INDEVIDA
1.87620425,MIGRACAO INDEVIDA
1.82816011,MIGRACAO INDEVIDA
1.326923210,MIGRACAO INDEVIDA
1.67118588,MIGRACAO INDEVIDA
1.261780650,MIGRACAO INDEVIDA
1.318491239,MIGRACAO INDEVIDA
1.82898031,MIGRACAO INDEVIDA
1.279799898,MIGRACAO INDEVIDA
1.88125157,MIGRACAO INDEVIDA
1.85200904,MIGRACAO INDEVIDA
1.325382423,MIGRACAO INDEVIDA
1.304884747,MIGRACAO INDEVIDA
1.314711364,MIGRACAO INDEVIDA
1.334450192,MIGRACAO INDEVIDA
1.68276335,MIGRACAO INDEVIDA
1.332792775,MIGRACAO INDEVIDA
1.314032532,MIGRACAO INDEVIDA
1.321899786,MIGRACAO INDEVIDA
1.329205959,MIGRACAO INDEVIDA
1.329206866,MIGRACAO INDEVIDA
1.329206886,MIGRACAO INDEVIDA
1.329207045,MIGRACAO INDEVIDA
1.292461659,MIGRACAO INDEVIDA
1.264849832,MIGRACAO INDEVIDA
1.328982293,MIGRACAO INDEVIDA
1.330448257,MIGRACAO INDEVIDA
1.318759520,MIGRACAO INDEVIDA
1.333875353,MIGRACAO INDEVIDA
1.333843515,MIGRACAO INDEVIDA
1.82045935,MIGRACAO INDEVIDA
1.84773954,MIGRACAO INDEVIDA
1.329454483,MIGRACAO INDEVIDA
1.322208246,MIGRACAO INDEVIDA
1.316935759,MIGRACAO INDEVIDA
1.78341820,MIGRACAO INDEVIDA
1.78341866,MIGRACAO INDEVIDA
1.316588798,MIGRACAO INDEVIDA
1.18034378,MIGRACAO INDEVIDA
1.319869420,MIGRACAO INDEVIDA
1.323030169,MIGRACAO INDEVIDA
1.297782654,MIGRACAO INDEVIDA
1.265158632,MIGRACAO INDEVIDA
1.320437050,MIGRACAO INDEVIDA
1.86744772,MIGRACAO INDEVIDA
1.293885897,MIGRACAO INDEVIDA
1.87108739,MIGRACAO INDEVIDA
1.83388533,MIGRACAO INDEVIDA
1.327178004,MIGRACAO INDEVIDA
1.314068372,MIGRACAO INDEVIDA
1.332686309,MIGRACAO INDEVIDA
1.47867242,MIGRACAO INDEVIDA
1.313389893,MIGRACAO INDEVIDA
1.330592175,MIGRACAO INDEVIDA
1.318061058,MIGRACAO INDEVIDA
1.319383770,MIGRACAO INDEVIDA
1.314718652,MIGRACAO INDEVIDA
1.86726415,MIGRACAO INDEVIDA
1.337673805,MIGRACAO INDEVIDA
1.327413110,MIGRACAO INDEVIDA
1.318566921,MIGRACAO INDEVIDA
1.316172806,MIGRACAO INDEVIDA
1.316711824,MIGRACAO INDEVIDA
1.328667654,MIGRACAO INDEVIDA
1.335747971,MIGRACAO INDEVIDA
1.84120094,MIGRACAO INDEVIDA
1.276902970,MIGRACAO INDEVIDA
1.264563780,MIGRACAO INDEVIDA
1.86500953,MIGRACAO INDEVIDA
1.75521287,MIGRACAO INDEVIDA
1.335041033,MIGRACAO INDEVIDA
1.328243761,MIGRACAO INDEVIDA
1.262385864,MIGRACAO INDEVIDA
1.262386181,MIGRACAO INDEVIDA
1.83392014,MIGRACAO INDEVIDA
1.83347594,MIGRACAO INDEVIDA
1.83347942,MIGRACAO INDEVIDA
1.321758370,MIGRACAO INDEVIDA
1.84314846,MIGRACAO INDEVIDA
1.313255507,MIGRACAO INDEVIDA
1.317653353,MIGRACAO INDEVIDA
1.56726189,MIGRACAO INDEVIDA
1.326538214,MIGRACAO INDEVIDA
1.262776968,MIGRACAO INDEVIDA
1.262973572,MIGRACAO INDEVIDA
1.318253245,MIGRACAO INDEVIDA
1.75477142,MIGRACAO INDEVIDA
1.294742101,MIGRACAO INDEVIDA
1.85918890,MIGRACAO INDEVIDA
1.331565973,MIGRACAO INDEVIDA
1.330817967,MIGRACAO INDEVIDA
1.85974839,MIGRACAO INDEVIDA
1.78134785,MIGRACAO INDEVIDA
1.78134608,MIGRACAO INDEVIDA
1.79721846,MIGRACAO INDEVIDA
1.87941965,MIGRACAO INDEVIDA
1.315881252,MIGRACAO INDEVIDA
1.305532938,MIGRACAO INDEVIDA
1.264258057,MIGRACAO INDEVIDA
1.76762571,MIGRACAO INDEVIDA
1.294421397,MIGRACAO INDEVIDA
1.268538766,MIGRACAO INDEVIDA
1.264903713,MIGRACAO INDEVIDA
1.264814595,MIGRACAO INDEVIDA
1.264668704,MIGRACAO INDEVIDA
1.314965364,MIGRACAO INDEVIDA
1.263430861,MIGRACAO INDEVIDA
1.81641866,MIGRACAO INDEVIDA
1.279704323,MIGRACAO INDEVIDA
1.44378546,MIGRACAO INDEVIDA
1.75882070,MIGRACAO INDEVIDA
1.37465492,MIGRACAO INDEVIDA
1.333373002,MIGRACAO INDEVIDA
1.71720090,MIGRACAO INDEVIDA
1.294988181,MIGRACAO INDEVIDA
1.313857745,MIGRACAO INDEVIDA
1.82801313,MIGRACAO INDEVIDA
1.71686714,MIGRACAO INDEVIDA
1.324445118,MIGRACAO INDEVIDA
1.329730322,MIGRACAO INDEVIDA
1.62470179,MIGRACAO INDEVIDA
1.322713107,MIGRACAO INDEVIDA
1.314915686,MIGRACAO INDEVIDA
1.320472527,MIGRACAO INDEVIDA
1.264886860,MIGRACAO INDEVIDA
1.321783832,MIGRACAO INDEVIDA
1.321836045,MIGRACAO INDEVIDA
1.264565809,MIGRACAO INDEVIDA
1.325110822,MIGRACAO INDEVIDA
1.317692449,MIGRACAO INDEVIDA
1.79427232,MIGRACAO INDEVIDA
1.335945045,MIGRACAO INDEVIDA
1.85054830,MIGRACAO INDEVIDA
1.339719339,MIGRACAO INDEVIDA
1.313876219,MIGRACAO INDEVIDA
1.320525961,MIGRACAO INDEVIDA
1.320393312,MIGRACAO INDEVIDA
1.299490779,MIGRACAO INDEVIDA
1.315913624,MIGRACAO INDEVIDA
1.334348362,MIGRACAO INDEVIDA
1.81991954,MIGRACAO INDEVIDA
1.82324302,MIGRACAO INDEVIDA
1.84459942,MIGRACAO INDEVIDA
